date,0
2024-01-02,100000.0
2024-01-03,99950.026125
2024-01-04,98974.92612500001
2024-01-05,100925.126125
2024-01-06,101900.226125
2024-01-07,99950.026125
2024-01-08,98487.376125
2024-01-09,101217.65612500001
2024-01-10,102875.326125
2024-01-11,103167.856125
2024-01-12,104825.526125
2024-01-13,105800.626125
2024-01-14,106775.726125
2024-01-15,107458.296125
2024-01-16,108725.92612500001
2024-01-17,110620.7892
2024-01-18,110620.7892
2024-01-19,110620.7892
2024-01-20,110620.7892
2024-01-21,110620.7892
2024-01-22,110620.7892
2024-01-23,110620.7892
2024-01-24,110620.7892
2024-01-25,110620.7892
2024-01-26,110620.7892
2024-01-27,110620.7892
2024-01-28,110620.7892
2024-01-29,110620.7892
2024-01-30,110620.7892
2024-01-31,110620.7892
2024-02-01,110620.7892
2024-02-02,110620.7892
2024-02-03,110620.7892
2024-02-04,110620.7892
2024-02-05,110620.7892
2024-02-06,110620.7892
2024-02-07,110620.7892
2024-02-08,110620.7892
2024-02-09,110620.7892
2024-02-10,110620.7892
2024-02-11,110620.7892
2024-02-12,110620.7892
2024-02-13,110620.7892
2024-02-14,110620.7892
2024-02-15,110620.7892
2024-02-16,110620.7892
2024-02-17,110620.7892
2024-02-18,110620.7892
2024-02-19,110620.7892
2024-02-20,110620.7892
2024-02-21,110620.7892
2024-02-22,110620.7892
2024-02-23,110620.7892
2024-02-24,110620.7892
2024-02-25,110620.7892
2024-02-26,110620.7892
2024-02-27,110620.7892
2024-02-28,110620.7892
2024-02-29,110620.7892
