date,0
2024-01-02,100000.0
2024-01-03,99950.026125
2024-01-04,98974.92612500001
2024-01-05,100925.126125
2024-01-06,101900.226125
2024-01-07,99950.026125
2024-01-08,98438.133575
2024-01-09,98438.133575
2024-01-10,98438.133575
2024-01-11,98438.133575
2024-01-12,98438.133575
2024-01-13,98438.133575
2024-01-14,98438.133575
2024-01-15,98438.133575
2024-01-16,98438.133575
2024-01-17,98438.133575
2024-01-18,98438.133575
2024-01-19,98438.133575
2024-01-20,98438.133575
2024-01-21,98438.133575
2024-01-22,98438.133575
2024-01-23,98438.133575
2024-01-24,98438.133575
2024-01-25,98438.133575
2024-01-26,98438.133575
2024-01-27,98438.133575
2024-01-28,98438.133575
2024-01-29,98438.133575
2024-01-30,98438.133575
2024-01-31,98438.133575
2024-02-01,98438.133575
2024-02-02,98438.133575
2024-02-03,98438.133575
2024-02-04,98438.133575
2024-02-05,98438.133575
2024-02-06,98438.133575
2024-02-07,98438.133575
2024-02-08,98438.133575
2024-02-09,98438.133575
2024-02-10,98438.133575
2024-02-11,98438.133575
2024-02-12,98438.133575
2024-02-13,98438.133575
2024-02-14,98438.133575
2024-02-15,98438.133575
2024-02-16,98438.133575
2024-02-17,98438.133575
2024-02-18,98438.133575
2024-02-19,98438.133575
2024-02-20,98438.133575
2024-02-21,98438.133575
2024-02-22,98438.133575
2024-02-23,98438.133575
2024-02-24,98438.133575
2024-02-25,98438.133575
2024-02-26,98438.133575
2024-02-27,98438.133575
2024-02-28,98438.133575
2024-02-29,98438.133575
