date,0
2024-01-02,100000.0
2024-01-03,99950.026125
2024-01-04,98974.92612500001
2024-01-05,100925.126125
2024-01-06,101900.226125
2024-01-07,99950.026125
2024-01-08,98487.376125
2024-01-09,101217.65612500001
2024-01-10,102875.326125
2024-01-11,103167.856125
2024-01-12,104825.526125
2024-01-13,105800.626125
2024-01-14,106775.726125
2024-01-15,107458.296125
2024-01-16,108725.92612500001
2024-01-17,110676.126125
2024-01-18,112862.39783500001
2024-01-19,112862.39783500001
2024-01-20,112862.39783500001
2024-01-21,112862.39783500001
2024-01-22,112862.39783500001
2024-01-23,112862.39783500001
2024-01-24,112862.39783500001
2024-01-25,112862.39783500001
2024-01-26,112862.39783500001
2024-01-27,112862.39783500001
2024-01-28,112862.39783500001
2024-01-29,112862.39783500001
2024-01-30,112862.39783500001
2024-01-31,112862.39783500001
2024-02-01,112862.39783500001
2024-02-02,112862.39783500001
2024-02-03,112862.39783500001
2024-02-04,112862.39783500001
2024-02-05,112862.39783500001
2024-02-06,112862.39783500001
2024-02-07,112862.39783500001
2024-02-08,112862.39783500001
2024-02-09,112862.39783500001
2024-02-10,112862.39783500001
2024-02-11,112862.39783500001
2024-02-12,112862.39783500001
2024-02-13,112862.39783500001
2024-02-14,112862.39783500001
2024-02-15,112862.39783500001
2024-02-16,112862.39783500001
2024-02-17,112862.39783500001
2024-02-18,112862.39783500001
2024-02-19,112862.39783500001
2024-02-20,112862.39783500001
2024-02-21,112862.39783500001
2024-02-22,112862.39783500001
2024-02-23,112862.39783500001
2024-02-24,112862.39783500001
2024-02-25,112862.39783500001
2024-02-26,112862.39783500001
2024-02-27,112862.39783500001
2024-02-28,112862.39783500001
2024-02-29,112862.39783500001
